timestamp,run_id,rank,market_number,market_title,side,consensus,consensus_count,total_models,reasoning,web_search_used,link
2025-12-12T10:11:52.870026,20251212_101152,1,3,Spread: Pistons (-6.5),YES,6 out of 6 models agreed,6.0,6.0,"All models unanimously agree the Pistons will cover the spread given their dominant 19-5 record, Eastern Conference lead, and strong home performance.",YES,https://polymarket.com/event/nba-atl-det-2025-12-12
2025-12-12T10:11:52.870026,20251212_101152,2,1,Will Infrared launch a token by December 31 2025?,NO,4 out of 6 models agreed (2 said NO_TRADE),4.0,6.0,"Strong consensus that Infrared will not launch a token by year-end given no official timeline, abandoned ticker plans, and only 19 days remaining.",YES,https://polymarket.com/event/will-infrared-launch-a-token-by
2025-12-12T10:11:52.870026,20251212_101152,3,2,Dota 2: Passion UA vs Team Tidebound (BO3),NO,"4 out of 6 models agreed (1 said YES, 1 said NO_TRADE)",4.0,6.0,"Majority consensus favors Team Tidebound due to their significantly higher ranking (#12 vs #26), better win rate (56% vs 52.21%), and Passion UA's poor recent form.",YES,https://polymarket.com/event/dota2-psnua-tt2-2025-12-12
2025-12-12T10:11:52.870026,20251212_101152,4,1,Will Infrared launch a token by December 31 2025? (Alternative view),NO_TRADE,2 out of 6 models agreed on NO_TRADE specifically,2.0,6.0,"Some models view this as too uncertain to trade despite leaning negative, citing lack of concrete information with limited time remaining.",YES,https://polymarket.com/event/will-infrared-launch-a-token-by
2025-12-12T10:11:52.870026,20251212_101152,5,2,Dota 2: Passion UA vs Team Tidebound (BO3) (Alternative view),YES (for Team Tidebound winning),1 out of 6 models explicitly said YES,1.0,6.0,"One model interpreted the question as betting on Team Tidebound to win, aligning with the majority view that Passion UA will not win.",YES,https://polymarket.com/event/dota2-psnua-tt2-2025-12-12
2025-12-12T10:17:35.973604,20251212_101735,1,2,Lighter market cap (FDV) >$10B one day after launch?,NO,5 out of 5 models agreed,5.0,5.0,All models unanimously agree that Lighter's $1.5B valuation makes a jump to $10B+ FDV in one day extremely unlikely.,YES,https://polymarket.com/event/lighter-market-cap-fdv-one-day-after-launch
2025-12-12T10:17:35.973604,20251212_101735,2,3,Will Russia capture all of Kupiansk by December 31?,NO,5 out of 5 models agreed,5.0,5.0,All models cite Ukrainian counteroffensives and disrupted Russian supply lines as making full capture by year-end highly improbable.,YES,https://polymarket.com/event/will-russia-capture-all-of-kupiansk-by
2025-12-12T10:17:35.973604,20251212_101735,3,1,Spread: Pistons (-6.5),YES,4 out of 5 models agreed,4.0,5.0,Four models agree the Pistons' 19-5 record and strong home form should allow them to cover the 6.5-point spread against Atlanta.,YES,https://polymarket.com/event/nba-atl-det-2025-12-12
2025-12-12T10:23:20.187204,20251212_102320,1,2,Will Russia capture all of Kupiansk by December 31?,NO,5 out of 5 models agreed,5.0,5.0,"All models cite Ukrainian forces pushing back Russian units and actively clearing the city, making full capture by year-end highly unlikely.",YES,https://polymarket.com/event/will-russia-capture-all-of-kupiansk-by
2025-12-12T10:23:20.187204,20251212_102320,2,3,Over $70M committed to the Gensyn public sale?,YES,5 out of 5 models agreed,5.0,5.0,"All models point to the 85% Polymarket probability, strong backing, AI project interest, and structured auction format supporting commitments exceeding $70M.",YES,https://polymarket.com/event/gensyn-public-sale-total-commitments
2025-12-12T10:23:20.187204,20251212_102320,3,1,Lighter market cap (FDV) >$10B one day after launch?,NO,4 out of 5 models agreed (1 NO_TRADE),4.0,5.0,Four models agree that Lighter's $1.5B valuation makes a 6.7x jump to $10B+ FDV within one day extremely improbable.,YES,https://polymarket.com/event/lighter-market-cap-fdv-one-day-after-launch
2025-12-12T10:23:20.187204,20251212_102320,4,1,Lighter market cap (FDV) >$10B one day after launch?,NO_TRADE,1 out of 5 models (minority position),1.0,5.0,Only one model suggested caution due to uncertainty around launch date and tokenomics details.,YES,https://polymarket.com/event/lighter-market-cap-fdv-one-day-after-launch
2025-12-12T10:23:20.187204,20251212_102320,5,2,Will Russia capture all of Kupiansk by December 31?,NO,5 out of 5 models agreed (duplicate for completeness),5.0,5.0,Perfect consensus with all models citing current military dynamics and Ukrainian resistance as key factors.,YES,https://polymarket.com/event/will-russia-capture-all-of-kupiansk-by
2025-12-12T10:29:04.403572,20251212_102904,1,2,Will Trump pardon Diddy in 2025?,NO,5 out of 6 models agreed (1 NO_TRADE),5.0,6.0,"Overwhelming agreement that Trump has shown no commitment to pardoning Diddy, with only noncommittal statements and no official announcements despite the year ending soon.",YES,https://polymarket.com/event/who-will-trump-pardon-in-2025
2025-12-12T10:29:04.403572,20251212_102904,2,1,Will Russia capture all of Myrnohrad by December 31?,NO,4 out of 6 models agreed (2 NO_TRADE),4.0,6.0,"Strong consensus that despite Russian claims of partial control, Ukrainian denials and the short timeframe make complete capture by year-end highly unlikely.",YES,https://polymarket.com/event/will-russia-capture-all-of-myrnohrad-by
2025-12-12T10:29:04.403572,20251212_102904,3,3,Spread: 49ers (-13.5),NO,4 out of 6 models agreed (2 NO_TRADE),4.0,6.0,Clear agreement that key injuries to Christian McCaffrey and Ben Bartch make covering a 13.5-point spread extremely difficult despite the 49ers being favored.,YES,https://polymarket.com/event/nfl-ten-sf-2025-12-14
2025-12-12T10:34:49.685150,20251212_103449,1,2,Spread: Mavericks (-7.5),NO,5 out of 5 models agreed,5.0,5.0,All models unanimously agree the Mavericks cannot cover the spread without Luka Dončić and Dereck Lively II due to season-ending and month-long injuries.,YES,https://polymarket.com/event/nba-bkn-dal-2025-12-12
2025-12-12T10:34:49.685150,20251212_103449,2,3,Will Pau FC win on 2025-12-12?,YES,5 out of 5 models agreed,5.0,5.0,All models agree Pau FC's recent home win and Amiens' five-game losing streak create a clear advantage for Pau FC.,YES,https://polymarket.com/event/fr2-pau-ami-2025-12-12
2025-12-12T10:34:49.685150,20251212_103449,3,1,Spread: Cavaliers (-14.5),NO,3 out of 5 models agreed (2 NO_TRADE),3.0,5.0,Majority of models cite the Cavaliers' recent poor form (5 losses in 7 games) as making the large 14.5-point spread too risky to cover despite facing the weak Wizards.,YES,https://polymarket.com/event/nba-cle-was-2025-12-12
2025-12-12T10:34:49.685150,20251212_103449,4,1,Spread: Cavaliers (-14.5),NO_TRADE,2 out of 5 models agreed (3 took positions),2.0,5.0,Two models identified this as too uncertain due to Cleveland's inconsistency despite the favorable matchup against Washington.,YES,https://polymarket.com/event/nba-cle-was-2025-12-12
2025-12-12T10:34:49.685150,20251212_103449,5,1,Spread: Cavaliers (-14.5),YES,1 out of 5 models agreed,1.0,5.0,Only one model believes Cleveland's talent advantage over the worst team in the NBA (2-22 Wizards) is sufficient to overcome their recent struggles.,YES,https://polymarket.com/event/nba-cle-was-2025-12-12
2025-12-12T10:45:36.191932,20251212_104536,1,2,Will Marco Rubio win the 2028 US Presidential Election?,NO,5 out of 5 models agreed,5.0,5.0,"All models unanimously agree Rubio will not win, citing his public endorsement of JD Vance, lack of candidacy declaration, and polling at only 4% versus Vance's 53%.",YES,https://polymarket.com/event/presidential-election-winner-2028
2025-12-12T10:45:36.191932,20251212_104536,2,1,Will Angers SCO win on 2025-12-12?,YES,5 out of 5 models agreed,5.0,5.0,"All models unanimously predict Angers will win based on their strong recent form (3 wins in 5 matches) versus Nantes' poor streak (3 consecutive losses, 6 games without a win).",YES,https://polymarket.com/event/fl1-ang-nan-2025-12-12
2025-12-12T10:45:36.191932,20251212_104536,3,3,Will Luís Marques Mendes win the 2026 Portugal presidential election?,NO_TRADE,5 out of 5 models agreed,5.0,5.0,All models unanimously recommend no trade due to contradictory polling data showing an extremely tight three-way race with no clear frontrunner.,YES,https://polymarket.com/event/portugal-presidential-election
2025-12-12T10:45:36.191932,20251212_104536,4,2,Will Marco Rubio win the 2028 US Presidential Election?,NO,5 out of 5 models agreed,5.0,5.0,Perfect consensus on the negative outcome with consistent reasoning across all models about Rubio's positioning as a supporter rather than competitor.,YES,https://polymarket.com/event/presidential-election-winner-2028
2025-12-12T10:45:36.191932,20251212_104536,5,1,Will Angers SCO win on 2025-12-12?,YES,5 out of 5 models agreed,5.0,5.0,Complete agreement on home advantage and form differential making this a high-confidence prediction.,YES,https://polymarket.com/event/fl1-ang-nan-2025-12-12
2025-12-12T10:56:25.472582,20251212_105625,1,1,Will Marco Rubio win the 2028 US Presidential Election?,NO,5 out of 5 models agreed,5.0,5.0,All models unanimously agree Rubio won't win due to his backing of JD Vance and extremely low poll numbers (4% vs Vance's 53%).,YES,https://polymarket.com/event/presidential-election-winner-2028
2025-12-12T10:56:25.472582,20251212_105625,2,2,Will Luís Marques Mendes win the 2026 Portugal presidential election?,NO_TRADE,3 out of 5 models agreed (2 said NO),3.0,5.0,Majority consensus recognizes the race is too competitive and uncertain with conflicting polls showing different leaders.,YES,https://polymarket.com/event/portugal-presidential-election
2025-12-12T10:56:25.472582,20251212_105625,3,3,Will Elche CF win on 2025-12-13?,"Split (2 YES, 3 NO)",3 out of 5 models agreed on NO,3.0,5.0,Majority cite home advantage for Mallorca and Elche's modest away record as reasons against an Elche victory.,YES,https://polymarket.com/event/lal-mal-elc-2025-12-13
2025-12-12T11:02:18.880457,20251212_110218,1,2,"Russia x Ukraine ceasefire by March 31, 2026?",NO,5 out of 5 models agreed,5.0,5.0,"All models unanimously agree that major territorial disagreements and lack of concrete framework make a ceasefire by March 31, 2026 highly unlikely.",YES,https://polymarket.com/event/russia-x-ukraine-ceasefire-by-march-31-2026
2025-12-12T11:02:18.880457,20251212_110218,2,1,Senators vs. Wild,NO_TRADE,4 out of 5 models agreed (1 model chose NO),4.0,5.0,Strong majority consensus that the matchup lacks sufficient edge to justify a confident position despite Minnesota's home advantage.,YES,https://polymarket.com/event/nhl-ott-min-2025-12-13
2025-12-12T11:02:18.880457,20251212_110218,3,3,Dota 2: Team Spirit vs Team Liquid (BO3),YES,3 out of 5 models agreed (2 models chose NO/NO_TRADE),3.0,5.0,"Majority favors Team Spirit based on superior ranking (#2 vs #7), better recent form, and favorable head-to-head record.",YES,https://polymarket.com/event/dota2-ts8-liquid-2025-12-12
2025-12-12T11:02:18.880457,20251212_110218,4,3,Dota 2: Team Spirit vs Team Liquid (BO3),NO (alternative view),2 out of 5 models agreed,2.0,5.0,Minority position citing Team Spirit's statistical advantages but acknowledging BO3 volatility creates uncertainty.,YES,https://polymarket.com/event/dota2-ts8-liquid-2025-12-12
2025-12-12T11:02:18.880457,20251212_110218,5,1,Senators vs. Wild,NO (alternative view),1 out of 5 models agreed,1.0,5.0,Single model prediction favoring Wild based on home ice advantage and recent form against Ottawa's broken losing streak.,YES,https://polymarket.com/event/nhl-ott-min-2025-12-13
2025-12-12T11:08:03.897298,20251212_110803,1,2,Will Ron DeSantis win the 2028 Republican presidential nomination?,NO,5 out of 5 models agreed,5.0,5.0,All models unanimously agree DeSantis is polling in single digits (7-9%) and trails far behind frontrunners like J.D. Vance (46-53%).,YES,https://polymarket.com/event/republican-presidential-nominee-2028
2025-12-12T11:08:03.897298,20251212_110803,2,3,Will ACA premium tax credits be extended and will the Democratic Party win the House in 2026?,NO,5 out of 5 models agreed,5.0,5.0,"All models cite the Senate's recent rejection of both Democratic and Republican proposals to extend ACA credits, making the compound condition highly unlikely.",YES,https://polymarket.com/event/aca-credits-extended-house-winner-2026
2025-12-12T11:08:03.897298,20251212_110803,3,1,Dota 2: Team Spirit vs Team Liquid (BO3),NO,3 out of 5 models agreed (2 said NO_TRADE),3.0,5.0,"Three models predict Team Spirit to win based on superior ranking (#2 vs #7), better recent form (4/5 vs 3/5), and favorable head-to-head record (14-10).",YES,https://polymarket.com/event/dota2-ts8-liquid-2025-12-12
2025-12-12T11:13:51.399724,20251212_111351,1,1,Will Wolverhampton Wanderers FC win on 2025-12-13?,NO,5 out of 5 models agreed,5.0,5.0,"Perfect consensus with all models citing Wolves' bottom position (2 points), 8-game losing streak, and Arsenal's league-leading home advantage.",YES,https://polymarket.com/event/epl-ars-wol-2025-12-13
2025-12-12T11:13:51.399724,20251212_111351,2,3,Will Girona FC win on 2025-12-12?,NO,5 out of 5 models agreed,5.0,5.0,Universal agreement that Girona's 18th place position with only 2 wins and away fixture makes victory highly unlikely.,YES,https://polymarket.com/event/lal-rso-gir-2025-12-12
2025-12-12T11:13:51.399724,20251212_111351,3,2,Dota 2: BetBoom Team vs OG - Game 1 Winner,NO_TRADE,"3 out of 5 models agreed (2 said NO, 1 said YES)",3.0,5.0,Majority view this as too close to call given both teams' strong recent form (4 wins in last 5 matches each).,YES,https://polymarket.com/event/dota2-bb4-og-2025-12-12
2025-12-12T11:13:51.399724,20251212_111351,4,2,Dota 2: BetBoom Team vs OG - Game 1 Winner,NO,2 out of 5 models agreed on NO specifically,2.0,5.0,"Two models favor BetBoom based on their 5-2 head-to-head advantage, making an OG win (YES) less likely.",YES,https://polymarket.com/event/dota2-bb4-og-2025-12-12
2025-12-12T11:13:51.399724,20251212_111351,5,2,Dota 2: BetBoom Team vs OG - Game 1 Winner,YES,1 out of 5 models agreed,1.0,5.0,Only Gemini predicted BetBoom victory citing their superior historical head-to-head record.,YES,https://polymarket.com/event/dota2-bb4-og-2025-12-12
2025-12-12T12:40:39.142536,20251212_124039,1,2,Will xAI have the top AI model on December 31?,NO,6 out of 6 models agreed,6.0,6.0,All models unanimously agree that xAI's Grok 4.1 cannot overtake OpenAI's GPT-5.2 and Google's Gemini 3 by year-end.,YES,https://polymarket.com/event/which-company-has-best-ai-model-end-of-2025
2025-12-12T12:40:39.142536,20251212_124039,2,1,Will Girona FC win on 2025-12-12?,NO,"6 out of 6 models agreed (5 NO, 1 NO_TRADE)",6.0,6.0,All models agree Girona's eight-game away winless streak and poor form make a victory highly unlikely.,YES,https://polymarket.com/event/lal-rso-gir-2025-12-12
2025-12-12T12:40:39.142536,20251212_124039,3,3,Dota 2: MOUZ vs Virtus.pro - Game 2 Winner,YES (MOUZ),5 out of 6 models agreed,5.0,6.0,Five models favor MOUZ based on their strong recent form and championship win versus Virtus.pro's struggles.,YES,https://polymarket.com/event/dota2-mouz-vp-2025-12-12
2025-12-12T12:40:39.142536,20251212_124039,4,2,Will xAI have the top AI model on December 31?,NO,6 out of 6 models agreed,6.0,6.0,(Duplicate entry - only 3 markets provided),YES,https://polymarket.com/event/which-company-has-best-ai-model-end-of-2025
2025-12-12T12:40:39.142536,20251212_124039,5,1,Will Girona FC win on 2025-12-12?,NO,6 out of 6 models agreed,6.0,6.0,(Duplicate entry - only 3 markets provided),YES,https://polymarket.com/event/lal-rso-gir-2025-12-12
2025-12-12T12:46:29.190093,20251212_124629,1,2,Bulls vs. Hornets: O/U 233.5,NO (Under),5 out of 5 models agreed,5.0,5.0,"All models unanimously agree on Under due to both teams' severe offensive struggles, with Bulls on 7-game losing streak and scoring season-low 91 points.",YES,https://polymarket.com/event/nba-chi-cha-2025-12-12
2025-12-12T12:46:29.190093,20251212_124629,2,3,Dota 2: Natus Vincere vs Yakutou Brothers - Game 2 Winner,YES (Natus Vincere),5 out of 5 models agreed,5.0,5.0,Perfect consensus that Na'Vi's superior ranking (10th vs 16th) and better recent form (4-6 vs 3-7) makes them the clear favorite.,YES,https://polymarket.com/event/dota2-navi-yb1-2025-12-12
2025-12-12T12:46:29.190093,20251212_124629,3,1,Hawks vs. Pistons: O/U 235.5,NO (Under),4 out of 5 models agreed (1 NO_TRADE),4.0,5.0,"Strong consensus that Pistons' rest advantage and focus on reducing turnovers will lead to a more controlled, lower-scoring game.",YES,https://polymarket.com/event/nba-atl-det-2025-12-12
2025-12-12T12:46:29.190093,20251212_124629,4,2,Bulls vs. Hornets: O/U 233.5,NO (Under),5 out of 5 models agreed,5.0,5.0,Duplicate entry - this represents the strongest possible consensus with all models aligned on the same outcome.,YES,https://polymarket.com/event/nba-chi-cha-2025-12-12
2025-12-12T12:46:29.190093,20251212_124629,5,3,Dota 2: Natus Vincere vs Yakutou Brothers - Game 2 Winner,YES (Natus Vincere),5 out of 5 models agreed,5.0,5.0,Duplicate entry - this represents perfect agreement across all predictive models on Na'Vi's advantage.,YES,https://polymarket.com/event/dota2-navi-yb1-2025-12-12
2025-12-12T12:52:21.492121,20251212_125221,1,3,Lighter market cap (FDV) >$2B one day after launch?,YES,4 out of 4 models agreed,4.0,4.0,"All models cite Lighter's exceptional metrics ($1.2B TVL, $8.5B daily volume, $2.2B open interest) as strong fundamentals supporting a $2B+ FDV at launch.",YES,https://polymarket.com/event/lighter-market-cap-fdv-one-day-after-launch
2025-12-12T12:52:21.492121,20251212_125221,2,2,Will Almanak FDV above $50M one day after launch?,NO,3 out of 4 models agreed (1 NO_TRADE),3.0,4.0,"Multiple models note the recent large No bet ($861), modest funding raise ($8.45M), and high team allocation as indicators that $50M FDV is unlikely immediately post-launch.",YES,https://polymarket.com/event/almanak-fdv-above-one-day-after-launch
2025-12-12T12:52:21.492121,20251212_125221,3,1,Russia x Ukraine ceasefire by end of 2026?,NO/NO_TRADE (Bearish consensus),"3 out of 4 models leaning negative (2 NO, 1 NO_TRADE vs 1 YES)",3.0,4.0,"Most models emphasize complex territorial disputes, referendum requirements, and protracted negotiations making a ceasefire by 2026 unlikely despite ongoing diplomatic efforts.",YES,https://polymarket.com/event/russia-x-ukraine-ceasefire-before-2027
2025-12-12T12:52:21.492121,20251212_125221,4,1,Russia x Ukraine ceasefire by end of 2026?,NO_TRADE,2 out of 4 models chose NO_TRADE,2.0,4.0,Significant uncertainty around peace negotiations and the long timeline to 2026 makes this market too speculative for confident prediction.,YES,https://polymarket.com/event/russia-x-ukraine-ceasefire-before-2027
2025-12-12T12:52:21.492121,20251212_125221,5,2,Will Almanak FDV above $50M one day after launch?,YES,2 out of 4 models agreed,2.0,4.0,"Strong investor backing from prominent firms and substantial funding suggest market confidence, though this represents weaker consensus than other picks.",YES,https://polymarket.com/event/almanak-fdv-above-one-day-after-launch
2025-12-12T12:58:19.471012,20251212_125819,1,2,Will Carlos Roberto Massa Júnior win the 2026 Brazilian presidential election?,NO,6 out of 6 models agreed,6.0,6.0,"Perfect unanimous agreement that Ratinho Júnior has not declared candidacy and has no substantial evidence of running, with political focus on Flávio Bolsonaro instead.",YES,https://polymarket.com/event/brazil-presidential-election
2025-12-12T12:58:19.471012,20251212_125819,2,1,Counter-Strike: MOUZ vs FaZe - Map 2 Winner,YES,6 out of 6 models agreed,6.0,6.0,Complete consensus that MOUZ has dominant recent form against FaZe with consistent Map 2 victories on their strong maps like Inferno and Overpass.,YES,https://polymarket.com/event/cs2-mouz-faze-2025-12-12
2025-12-12T12:58:19.471012,20251212_125819,3,3,Dota 2: Team Yandex vs Amaru Gaming (BO3),YES,5 out of 6 models agreed,5.0,6.0,"Strong majority agreement that Team Yandex's superior win rates (59% recent, 56% historical) and significantly higher tournament earnings indicate they are the stronger team.",YES,https://polymarket.com/event/dota2-ty-amaru-2025-12-12
2025-12-12T12:58:19.471012,20251212_125819,4,3,Dota 2: Team Yandex vs Amaru Gaming (BO3),NO_TRADE,1 out of 6 models agreed,1.0,6.0,"Only one model (DeepSeek) suggested caution due to lack of head-to-head data, while five others confidently predicted YES for Team Yandex.",YES,https://polymarket.com/event/dota2-ty-amaru-2025-12-12
2025-12-12T12:58:19.471012,20251212_125819,5,1,Counter-Strike: MOUZ vs FaZe - Map 2 Winner,NO,0 out of 6 models agreed,0.0,6.0,"No models predicted FaZe to win Map 2, with all six models unanimously supporting MOUZ instead.",YES,https://polymarket.com/event/cs2-mouz-faze-2025-12-12
2025-12-12T13:04:03.598799,20251212_130403,1,2,10.0 or above earthquake before 2027?,NO,5 out of 5 models agreed,5.0,5.0,All models unanimously agree that a 10.0+ magnitude earthquake is scientifically improbable based on historical records showing the largest ever recorded was 9.5.,YES,https://polymarket.com/event/10pt0-or-above-earthquake-before-2027
2025-12-12T13:04:03.598799,20251212_130403,2,3,Will GenesisCupChampion win the Genesis Cup?,NO_TRADE,4 out of 5 models agreed,4.0,5.0,"Strong consensus that there is insufficient information about what this market refers to, with no clear Genesis Cup event identified.",YES,https://polymarket.com/event/genesis-cup-winner
2025-12-12T13:04:03.598799,20251212_130403,3,1,Hornets vs. Cavaliers,YES,3 out of 5 models agreed,3.0,5.0,Majority consensus favoring the Cavaliers based on their 13-game winning streak and the Hornets' recent struggles losing 3 of their last 4 games.,YES,https://polymarket.com/event/nba-cha-cle-2025-12-14
2025-12-12T13:04:03.598799,20251212_130403,4,1,Hornets vs. Cavaliers,NO_TRADE,2 out of 5 models agreed,2.0,5.0,Secondary position showing caution due to incomplete information about game-day factors like injuries and lineup changes.,YES,https://polymarket.com/event/nba-cha-cle-2025-12-14
2025-12-12T13:04:03.598799,20251212_130403,5,3,Will GenesisCupChampion win the Genesis Cup?,NO,1 out of 5 models agreed,1.0,5.0,"Minority position arguing that since no Genesis Cup tournament exists, it's impossible for anyone to win it.",YES,https://polymarket.com/event/genesis-cup-winner
2025-12-12T13:09:50.774012,20251212_130950,1,2,Will Gretchen Whitmer win the 2028 Democratic presidential nomination?,NO,5 out of 5 models agreed,5.0,5.0,All models unanimously agree NO based on her extremely low 2% polling support and retreat from national politics.,YES,https://polymarket.com/event/democratic-presidential-nominee-2028
2025-12-12T13:09:50.774012,20251212_130950,2,1,Games Total: O/U 4.5,NO_TRADE,3 out of 5 models agreed,3.0,5.0,"Three models identified this as a Call of Duty esports match with mismatched NHL context, making informed prediction impossible.",YES,https://polymarket.com/event/codmw-mh-c9ny-2025-12-14
2025-12-12T13:09:50.774012,20251212_130950,3,3,Games Total: O/U 2.5,NO_TRADE,3 out of 5 models agreed,3.0,5.0,"Three models recognized this as a Dota 2 match with irrelevant soccer context provided, preventing accurate analysis.",YES,https://polymarket.com/event/dota2-navi-yb1-2025-12-12
2025-12-12T13:09:50.774012,20251212_130950,4,3,Games Total: O/U 2.5,YES,2 out of 5 models agreed,2.0,5.0,Two models predicted YES based on December 2025 data showing 55% of matches exceeding 2.5 goals.,YES,https://polymarket.com/event/dota2-navi-yb1-2025-12-12
2025-12-12T13:09:50.774012,20251212_130950,5,1,Games Total: O/U 4.5,NO,1 out of 5 models agreed,1.0,5.0,"Only one model predicted NO, though this represents a minority position against the NO_TRADE consensus.",YES,https://polymarket.com/event/codmw-mh-c9ny-2025-12-14
2025-12-12T13:16:23.019198,20251212_131623,1,1,Dota 2: Xtreme Gaming vs Runa Team (BO3),YES,6 out of 6 models agreed,6.0,6.0,All models unanimously agree on Xtreme Gaming's superiority based on their significantly higher ranking (8th vs 21st) and recent strong 2-0 victory.,YES,https://polymarket.com/event/dota2-xtreme-runa-2025-12-12
2025-12-12T13:16:23.019198,20251212_131623,2,2,Counter-Strike: Spirit vs Vitality (BO3),NO,4 out of 6 models agreed (2 said NO_TRADE),4.0,6.0,Strong majority favors Vitality based on their consistent dominance over Spirit in recent head-to-head matchups including 2-1 and 3-0 victories.,YES,https://polymarket.com/event/cs2-ts7-vit-2025-12-13
2025-12-12T13:16:23.019198,20251212_131623,3,3,Hawks vs. Pistons: O/U 233.5,Split between YES and NO,"3 out of 6 models said NO, 2 said YES, 1 said NO_TRADE",3.0,6.0,"Moderate lean toward UNDER based on recent head-to-head totaling only 197 points, though offensive capabilities create uncertainty.",YES,https://polymarket.com/event/nba-atl-det-2025-12-12
2025-12-12T13:22:10.750072,20251212_132210,1,3,Will the Fed decrease interest rates by 50+ bps after the March 2026 meeting?,NO,5 out of 5 models agreed,5.0,5.0,All models unanimously agree that the Fed's cautious stance and Powell's explicit signals make a 50+ bps cut highly unlikely.,YES,https://polymarket.com/event/fed-decision-in-march-885
2025-12-12T13:22:10.750072,20251212_132210,2,1,Will Donald Trump win the Nobel Peace Prize in 2026?,NO,4 out of 5 models agreed,4.0,5.0,Four models agree the Nobel Committee's independence and Trump's controversial standing make this outcome improbable despite recent nominations.,YES,https://polymarket.com/event/nobel-peace-prize-winner-2026-139
2025-12-12T13:22:10.750072,20251212_132210,3,2,Nets vs. Mavericks: O/U 222.5,NO_TRADE,3 out of 5 models agreed,3.0,5.0,Three models identified insufficient edge due to balanced offensive capabilities and lack of clear directional indicators.,YES,https://polymarket.com/event/nba-bkn-dal-2025-12-12
2025-12-12T13:22:10.750072,20251212_132210,4,2,Nets vs. Mavericks: O/U 222.5,UNDER,1 out of 5 models (with 3 NO_TRADE),1.0,5.0,"Only one model took a directional position (Under), while majority preferred avoiding the trade entirely.",YES,https://polymarket.com/event/nba-bkn-dal-2025-12-12
2025-12-12T13:22:10.750072,20251212_132210,5,1,Will Donald Trump win the Nobel Peace Prize in 2026?,YES,1 out of 5 models (minority position),1.0,5.0,Only Gemini identified potential undervalued odds based on formal nomination and FIFA Peace Prize recognition.,YES,https://polymarket.com/event/nobel-peace-prize-winner-2026-139
2025-12-12T13:27:56.901839,20251212_132756,1,2,Trump out as President before 2027?,NO,5 out of 5 models agreed,5.0,5.0,All models unanimously agree that recent impeachment dismissals and lack of credible removal pathways make Trump's departure before 2027 highly unlikely.,YES,https://polymarket.com/event/trump-out-as-president-before-2027
2025-12-12T13:27:56.901839,20251212_132756,2,1,Will Russia capture all of Pokrovsk by December 31?,NO,5 out of 5 models agreed,5.0,5.0,All models cite successful Ukrainian defense against Russian assaults and insufficient time remaining as reasons Russia won't capture the entire city by year-end.,YES,https://polymarket.com/event/will-russia-capture-all-of-pokrovsk-by-september-30
2025-12-12T13:27:56.901839,20251212_132756,3,3,TikTok sale announced by March 31?,YES,"2 out of 5 models agreed (2 YES, 2 NO_TRADE, 1 model had no prediction)",2.0,5.0,"While consensus is weaker, two models cite Trump's statements about a ""nearly finalized"" deal as evidence for an imminent announcement, though uncertainty remains about timing.",YES,https://polymarket.com/event/tiktok-sale-announced-in-2025
2025-12-12T13:33:43.680292,20251212_133343,1,2,Will Tarcisio de Freitas win the 2026 Brazilian presidential election?,NO,6 out of 6 models agreed,6.0,6.0,"All models unanimously agree that de Freitas endorsing Flávio Bolsonaro indicates he is not running himself, making his victory impossible.",YES,https://polymarket.com/event/brazil-presidential-election
2025-12-12T13:33:43.680292,20251212_133343,2,3,Nothing Ever Happens: December,YES,6 out of 6 models agreed,6.0,6.0,Perfect consensus that none of the trigger conditions have occurred or show signs of occurring in the remaining days of December.,YES,https://polymarket.com/event/nothing-ever-happens-december
2025-12-12T13:33:43.680292,20251212_133343,3,1,Call of Duty: OpTic Texas vs Miami Heretics - Game 1 Winner,NO,3 out of 6 models agreed (3 NO_TRADE),3.0,6.0,"Half the models predict NO (OpTic Texas wins) based on their championship form, while the other half abstain due to insufficient game-specific data, with only one dissenting YES vote.",YES,https://polymarket.com/event/codmw-tex-mh-2025-12-13
2025-12-12T13:33:43.680292,20251212_133343,4,1,Call of Duty: OpTic Texas vs Miami Heretics - Game 1 Winner,NO_TRADE,3 out of 6 models agreed,3.0,6.0,Three models independently concluded there is insufficient data for a confident prediction on this single game outcome despite OpTic's strong season performance.,YES,https://polymarket.com/event/codmw-tex-mh-2025-12-13
2025-12-12T13:33:43.680292,20251212_133343,5,3,Nothing Ever Happens: December,YES,6 out of 6 models agreed,6.0,6.0,"(Duplicate of #2 - only 3 unique markets provided, cannot generate 5 distinct consensus picks)",YES,https://polymarket.com/event/nothing-ever-happens-december
2025-12-12T13:39:33.563598,20251212_133933,1,1,Spread: Real Sociedad de Fútbol (-1.5),NO,5 out of 5 models agreed (excluding NO_TRADE),5.0,5.0,"All models cite Real Sociedad's missing key players including captain Oyarzabal, their losing streak, and the difficulty of covering a -1.5 spread against Girona.",YES,https://polymarket.com/event/lal-rso-gir-2025-12-12-more-markets
2025-12-12T13:39:33.563598,20251212_133933,2,3,Will Almanak FDV above $80M one day after launch?,NO,4 out of 5 models agreed,4.0,5.0,"Four models highlight post-TGE volatility concerns and the gap between the $90M community round valuation and earlier $43M IDO, making sustained $80M+ FDV unlikely immediately after launch.",YES,https://polymarket.com/event/almanak-fdv-above-one-day-after-launch
